Album_id,Album,Track,Artist_Track,Number,Goated,Rating,Duration
3lgIiynXHTZYaSvS1ZrMxG,Show Your Bones,Gold Lion,Yeah Yeah Yeahs,1,0,,187133
3lgIiynXHTZYaSvS1ZrMxG,Show Your Bones,Way Out,Yeah Yeah Yeahs,2,0,,171426
3lgIiynXHTZYaSvS1ZrMxG,Show Your Bones,Fancy,Yeah Yeah Yeahs,3,0,,264866
3lgIiynXHTZYaSvS1ZrMxG,Show Your Bones,Phenomena,Yeah Yeah Yeahs,4,0,,250133
3lgIiynXHTZYaSvS1ZrMxG,Show Your Bones,Honeybear,Yeah Yeah Yeahs,5,0,,145666
3lgIiynXHTZYaSvS1ZrMxG,Show Your Bones,Cheated Hearts,Yeah Yeah Yeahs,6,0,,238040
3lgIiynXHTZYaSvS1ZrMxG,Show Your Bones,Dudley,Yeah Yeah Yeahs,7,0,,221960
3lgIiynXHTZYaSvS1ZrMxG,Show Your Bones,Mysteries,Yeah Yeah Yeahs,8,0,,155706
3lgIiynXHTZYaSvS1ZrMxG,Show Your Bones,The Sweets,Yeah Yeah Yeahs,9,0,,235026
3lgIiynXHTZYaSvS1ZrMxG,Show Your Bones,Warrior,Yeah Yeah Yeahs,10,0,,220866
3lgIiynXHTZYaSvS1ZrMxG,Show Your Bones,Turn Into,Yeah Yeah Yeahs,11,0,,245640
3lgIiynXHTZYaSvS1ZrMxG,Show Your Bones,Deja Vu,Yeah Yeah Yeahs,12,0,,202493
3ly9T2L4pqTZijFgQssd3x,Different Class,Mis-Shapes,Pulp,1,0,,226680
3ly9T2L4pqTZijFgQssd3x,Different Class,Pencil Skirt,Pulp,2,0,,191360
3ly9T2L4pqTZijFgQssd3x,Different Class,Common People,Pulp,3,0,,351626
3ly9T2L4pqTZijFgQssd3x,Different Class,I Spy,Pulp,4,0,,355240
3ly9T2L4pqTZijFgQssd3x,Different Class,Disco 2000,Pulp,5,0,,273573
3ly9T2L4pqTZijFgQssd3x,Different Class,Live Bed Show,Pulp,6,0,,210293
3ly9T2L4pqTZijFgQssd3x,Different Class,Something Changed,Pulp,7,0,,198573
3ly9T2L4pqTZijFgQssd3x,Different Class,Sorted For E's & Wizz,Pulp,8,0,,227826
3ly9T2L4pqTZijFgQssd3x,Different Class,F.E.E.L.I.N.G.C.A.L.L.E.D.L.O.V.E.,Pulp,9,0,,361320
3ly9T2L4pqTZijFgQssd3x,Different Class,Underwear,Pulp,10,0,,246186
3ly9T2L4pqTZijFgQssd3x,Different Class,Monday Morning,Pulp,11,0,,258560
3ly9T2L4pqTZijFgQssd3x,Different Class,Bar Italia,Pulp,12,0,,224146
3miZDfDnP7SmOXAJXWdFmz,Paid In Full,I Ain't No Joke,Eric B. & Rakim,1,0,,232760
3miZDfDnP7SmOXAJXWdFmz,Paid In Full,Eric B. Is On The Cut,Eric B. & Rakim,2,0,,229733
3miZDfDnP7SmOXAJXWdFmz,Paid In Full,My Melody,Eric B. & Rakim,3,0,,407133
3miZDfDnP7SmOXAJXWdFmz,Paid In Full,I Know You Got Soul,Eric B. & Rakim,4,0,,284466
3miZDfDnP7SmOXAJXWdFmz,Paid In Full,Move The Crowd,Eric B. & Rakim,5,0,,227333
3miZDfDnP7SmOXAJXWdFmz,Paid In Full,Paid In Full,Eric B. & Rakim,6,0,,228666
3miZDfDnP7SmOXAJXWdFmz,Paid In Full,As The Rhyme Goes On,Eric B. & Rakim,7,0,,240666
3miZDfDnP7SmOXAJXWdFmz,Paid In Full,Chinese Arithmetic,Eric B. & Rakim,8,0,,246800
3miZDfDnP7SmOXAJXWdFmz,Paid In Full,Eric B. Is President,Eric B. & Rakim,9,0,,378533
3miZDfDnP7SmOXAJXWdFmz,Paid In Full,Extended Beat,Eric B. & Rakim,10,0,,229333
3miZDfDnP7SmOXAJXWdFmz,Paid In Full,As The Rhyme Goes On - Radio Mix,Eric B. & Rakim,11,0,,233253
3miZDfDnP7SmOXAJXWdFmz,Paid In Full,Paid In Full,Eric B. & Rakim,12,0,,217773
3NcGNYXKiHeygdXXL7czL1,Let's Get Out Of This Country,"Lloyd, I'm Ready To Be Heartbroken",Camera Obscura,1,0,5.0,231160
3NcGNYXKiHeygdXXL7czL1,Let's Get Out Of This Country,Tears For Affairs,Camera Obscura,2,0,4.5,244093
3NcGNYXKiHeygdXXL7czL1,Let's Get Out Of This Country,Come Back Margaret,Camera Obscura,3,0,4.5,227773
3NcGNYXKiHeygdXXL7czL1,Let's Get Out Of This Country,Dory Previn,Camera Obscura,4,0,4.5,256360
3NcGNYXKiHeygdXXL7czL1,Let's Get Out Of This Country,The False Contender,Camera Obscura,5,0,4.5,218666
3NcGNYXKiHeygdXXL7czL1,Let's Get Out Of This Country,Let's Get Out Of This Country,Camera Obscura,6,0,4.5,201640
3NcGNYXKiHeygdXXL7czL1,Let's Get Out Of This Country,Country Mile,Camera Obscura,7,0,4.5,239826
3NcGNYXKiHeygdXXL7czL1,Let's Get Out Of This Country,If Looks Could Kill,Camera Obscura,8,0,5.0,209840
3NcGNYXKiHeygdXXL7czL1,Let's Get Out Of This Country,I Need All The Friends I Can Get,Camera Obscura,9,0,4.0,198466
3NcGNYXKiHeygdXXL7czL1,Let's Get Out Of This Country,Razzle Dazzle Rose,Camera Obscura,10,1,5.0,328626
3nJnyDV8fwFpffo0EyHQto,The Downward Spiral,Mr. Self Destruct,Nine Inch Nails,1,0,,270066
3nJnyDV8fwFpffo0EyHQto,The Downward Spiral,Piggy,Nine Inch Nails,2,0,,264533
3nJnyDV8fwFpffo0EyHQto,The Downward Spiral,Heresy,Nine Inch Nails,3,0,,234253
3nJnyDV8fwFpffo0EyHQto,The Downward Spiral,March Of The Pigs,Nine Inch Nails,4,0,,178640
3nJnyDV8fwFpffo0EyHQto,The Downward Spiral,Closer,Nine Inch Nails,5,0,,373000
3nJnyDV8fwFpffo0EyHQto,The Downward Spiral,Ruiner,Nine Inch Nails,6,0,,296600
3nJnyDV8fwFpffo0EyHQto,The Downward Spiral,The Becoming,Nine Inch Nails,7,0,,331493
3nJnyDV8fwFpffo0EyHQto,The Downward Spiral,I Do Not Want This,Nine Inch Nails,8,0,,341240
3nJnyDV8fwFpffo0EyHQto,The Downward Spiral,Big Man With A Gun,Nine Inch Nails,9,0,,96160
3nJnyDV8fwFpffo0EyHQto,The Downward Spiral,A Warm Place,Nine Inch Nails,10,0,,202866
3nJnyDV8fwFpffo0EyHQto,The Downward Spiral,Eraser,Nine Inch Nails,11,0,,293506
3nJnyDV8fwFpffo0EyHQto,The Downward Spiral,Reptile,Nine Inch Nails,12,0,,412333
3nJnyDV8fwFpffo0EyHQto,The Downward Spiral,The Downward Spiral,Nine Inch Nails,13,0,,236893
3nJnyDV8fwFpffo0EyHQto,The Downward Spiral,Hurt,Nine Inch Nails,14,0,,375933
3OKQrIvUbcJN9kcFLmycsk,ep’s 1988-1991 and rare tracks,you made me realise,my bloody valentine,1,0,,226160
3OKQrIvUbcJN9kcFLmycsk,ep’s 1988-1991 and rare tracks,slow,my bloody valentine,2,0,,192466
3OKQrIvUbcJN9kcFLmycsk,ep’s 1988-1991 and rare tracks,thorn,my bloody valentine,3,0,,217573
3OKQrIvUbcJN9kcFLmycsk,ep’s 1988-1991 and rare tracks,cigarette in your bed,my bloody valentine,4,0,,210360
3OKQrIvUbcJN9kcFLmycsk,ep’s 1988-1991 and rare tracks,drive it all over me,my bloody valentine,5,0,,186853
3OKQrIvUbcJN9kcFLmycsk,ep’s 1988-1991 and rare tracks,feed me with your kiss,my bloody valentine,6,0,,237266
3OKQrIvUbcJN9kcFLmycsk,ep’s 1988-1991 and rare tracks,i believe,my bloody valentine,7,0,,182000
3OKQrIvUbcJN9kcFLmycsk,ep’s 1988-1991 and rare tracks,emptiness inside,my bloody valentine,8,0,,170240
3OKQrIvUbcJN9kcFLmycsk,ep’s 1988-1991 and rare tracks,i need no trust,my bloody valentine,9,0,,217480
3OKQrIvUbcJN9kcFLmycsk,ep’s 1988-1991 and rare tracks,soon,my bloody valentine,10,0,,419400
3OKQrIvUbcJN9kcFLmycsk,ep’s 1988-1991 and rare tracks,glider,my bloody valentine,11,0,,191160
3OKQrIvUbcJN9kcFLmycsk,ep’s 1988-1991 and rare tracks,don’t ask why,my bloody valentine,12,0,,243533
3OKQrIvUbcJN9kcFLmycsk,ep’s 1988-1991 and rare tracks,off your face,my bloody valentine,13,0,,254093
3OKQrIvUbcJN9kcFLmycsk,ep’s 1988-1991 and rare tracks,to here knows when,my bloody valentine,14,0,,348746
3OKQrIvUbcJN9kcFLmycsk,ep’s 1988-1991 and rare tracks,swallow,my bloody valentine,15,0,,293746
3OKQrIvUbcJN9kcFLmycsk,ep’s 1988-1991 and rare tracks,honey power,my bloody valentine,16,0,,273506
3OKQrIvUbcJN9kcFLmycsk,ep’s 1988-1991 and rare tracks,moon song,my bloody valentine,17,0,,208000
3OKQrIvUbcJN9kcFLmycsk,ep’s 1988-1991 and rare tracks,instrumental no. 2,my bloody valentine,18,0,,284560
3OKQrIvUbcJN9kcFLmycsk,ep’s 1988-1991 and rare tracks,instrumental no. 1,my bloody valentine,19,0,,202186
3OKQrIvUbcJN9kcFLmycsk,ep’s 1988-1991 and rare tracks,glider - full length version,my bloody valentine,20,0,,615786
3OKQrIvUbcJN9kcFLmycsk,ep’s 1988-1991 and rare tracks,sugar,my bloody valentine,21,0,,256453
3OKQrIvUbcJN9kcFLmycsk,ep’s 1988-1991 and rare tracks,angel,my bloody valentine,22,0,,282786
3OKQrIvUbcJN9kcFLmycsk,ep’s 1988-1991 and rare tracks,good for you,my bloody valentine,23,0,,151440
3OKQrIvUbcJN9kcFLmycsk,ep’s 1988-1991 and rare tracks,how do you do it,my bloody valentine,24,0,,210453
3p7WXDBxhC5KS9IFXnwae7,Post,Army Of Me,Björk,1,0,4.5,234106
3p7WXDBxhC5KS9IFXnwae7,Post,Hyper-ballad,Björk,2,0,5.0,321533
3p7WXDBxhC5KS9IFXnwae7,Post,The Modern Things,Björk,3,0,4.5,250026
3p7WXDBxhC5KS9IFXnwae7,Post,It's Oh So Quiet,Björk,4,0,5.0,218733
3p7WXDBxhC5KS9IFXnwae7,Post,Enjoy,Björk,5,0,4.5,237000
3p7WXDBxhC5KS9IFXnwae7,Post,You've Been Flirting Again,Björk,6,0,3.5,149773
3p7WXDBxhC5KS9IFXnwae7,Post,Isobel,Björk,7,0,4.5,347026
3p7WXDBxhC5KS9IFXnwae7,Post,Possibly Maybe,Björk,8,0,4.0,306773
3p7WXDBxhC5KS9IFXnwae7,Post,I Miss You,Björk,9,0,4.5,243800
3p7WXDBxhC5KS9IFXnwae7,Post,Cover Me,Björk,10,0,2.5,126226
3p7WXDBxhC5KS9IFXnwae7,Post,Headphones,Björk,11,0,4.0,340373
3PRoXYsngSwjEQWR5PsHWR,Revolver (Remastered),Taxman - Remastered 2009,The Beatles,1,0,4.5,158853
3PRoXYsngSwjEQWR5PsHWR,Revolver (Remastered),Eleanor Rigby - Remastered 2009,The Beatles,2,0,4.5,126533
3PRoXYsngSwjEQWR5PsHWR,Revolver (Remastered),I'm Only Sleeping - Remastered 2009,The Beatles,3,0,5.0,180320
3PRoXYsngSwjEQWR5PsHWR,Revolver (Remastered),Love You To - Remastered 2009,The Beatles,4,0,3.5,179826
3PRoXYsngSwjEQWR5PsHWR,Revolver (Remastered),"Here, There And Everywhere - Remastered 2009",The Beatles,5,0,5.0,144880
3PRoXYsngSwjEQWR5PsHWR,Revolver (Remastered),Yellow Submarine - Remastered 2009,The Beatles,6,0,3.0,158880
3PRoXYsngSwjEQWR5PsHWR,Revolver (Remastered),She Said She Said - Remastered 2009,The Beatles,7,0,3.0,156040
3PRoXYsngSwjEQWR5PsHWR,Revolver (Remastered),Good Day Sunshine - Remastered 2009,The Beatles,8,0,4.0,129293
3PRoXYsngSwjEQWR5PsHWR,Revolver (Remastered),And Your Bird Can Sing - Remastered 2009,The Beatles,9,0,5.0,120493
3PRoXYsngSwjEQWR5PsHWR,Revolver (Remastered),For No One - Remastered 2009,The Beatles,10,0,5.0,119813
3PRoXYsngSwjEQWR5PsHWR,Revolver (Remastered),Doctor Robert - Remastered 2009,The Beatles,11,0,2.5,134266
3PRoXYsngSwjEQWR5PsHWR,Revolver (Remastered),I Want To Tell You - Remastered 2009,The Beatles,12,0,4.5,147973
3PRoXYsngSwjEQWR5PsHWR,Revolver (Remastered),Got To Get You Into My Life - Remastered 2009,The Beatles,13,0,4.0,149240
3PRoXYsngSwjEQWR5PsHWR,Revolver (Remastered),Tomorrow Never Knows - Remastered 2009,The Beatles,14,0,5.0,179546
3q8NuY6M6Ay1XA34vGpeud,Zauberberg,Zauberberg 1,GAS,1,0,,702186
3q8NuY6M6Ay1XA34vGpeud,Zauberberg,Zauberberg 2,GAS,2,0,,852120
3q8NuY6M6Ay1XA34vGpeud,Zauberberg,Zauberberg 3,GAS,3,0,,868960
3q8NuY6M6Ay1XA34vGpeud,Zauberberg,Zauberberg 4,GAS,4,0,,353773
3q8NuY6M6Ay1XA34vGpeud,Zauberberg,Zauberberg 5,GAS,5,0,,476720
3q8NuY6M6Ay1XA34vGpeud,Zauberberg,Zauberberg 6,GAS,6,0,,658826
3q8NuY6M6Ay1XA34vGpeud,Zauberberg,Zauberberg 7,GAS,7,0,,718720
3QTmNqASavj7H8DPhFss1r,On Avery Island,Song Against Sex,Neutral Milk Hotel,1,0,4.5,220893
3QTmNqASavj7H8DPhFss1r,On Avery Island,You've Passed,Neutral Milk Hotel,2,0,4.0,173973
3QTmNqASavj7H8DPhFss1r,On Avery Island,Someone Is Waiting,Neutral Milk Hotel,3,0,4.0,151626
3QTmNqASavj7H8DPhFss1r,On Avery Island,A Baby for Pree,Neutral Milk Hotel,4,0,5.0,81306
3QTmNqASavj7H8DPhFss1r,On Avery Island,Marching Theme,Neutral Milk Hotel,5,0,2.5,178600
3QTmNqASavj7H8DPhFss1r,On Avery Island,Where You'll Find Me Now,Neutral Milk Hotel,6,0,5.0,244066
3QTmNqASavj7H8DPhFss1r,On Avery Island,Avery Island / April 1st,Neutral Milk Hotel,7,0,3.0,108493
3QTmNqASavj7H8DPhFss1r,On Avery Island,Gardenhead / Leave Me Alone,Neutral Milk Hotel,8,0,4.5,193973
3QTmNqASavj7H8DPhFss1r,On Avery Island,Three Peaches,Neutral Milk Hotel,9,0,4.0,241333
3QTmNqASavj7H8DPhFss1r,On Avery Island,Naomi,Neutral Milk Hotel,10,0,5.0,293066
3QTmNqASavj7H8DPhFss1r,On Avery Island,April 8th,Neutral Milk Hotel,11,0,4.0,167733
3QTmNqASavj7H8DPhFss1r,On Avery Island,Pree-Sisters Swallowing a Donkey's Eye,Neutral Milk Hotel,12,0,1.5,829160
3QTxxZucih0hympCczXXuO,El Ultimo Concierto A (Remastered),En La Ciudad De La Furia - Remasterizado 2007,Soda Stereo,1,0,,397826
3QTxxZucih0hympCczXXuO,El Ultimo Concierto A (Remastered),El Rito - Remasterizado 2007,Soda Stereo,2,0,,424906
3QTxxZucih0hympCczXXuO,El Ultimo Concierto A (Remastered),Hombre Al Agua - Remasterizado 2007,Soda Stereo,3,0,,389426
3QTxxZucih0hympCczXXuO,El Ultimo Concierto A (Remastered),En El Séptimo Día - Remasterizado 2007,Soda Stereo,4,0,,297440
3QTxxZucih0hympCczXXuO,El Ultimo Concierto A (Remastered),Canción Animal - Remasterizado 2007,Soda Stereo,5,0,,257800
3QTxxZucih0hympCczXXuO,El Ultimo Concierto A (Remastered),Trátame Suavemente - Remasterizado 2007,Soda Stereo,6,0,,244200
3QTxxZucih0hympCczXXuO,El Ultimo Concierto A (Remastered),Paseando Por Roma - Remasterizado 2007,Soda Stereo,7,0,,223066
3QTxxZucih0hympCczXXuO,El Ultimo Concierto A (Remastered),Lo Que Sangra (La Cúpula) - Remasterizado 2007,Soda Stereo,8,0,,316826
3QTxxZucih0hympCczXXuO,El Ultimo Concierto A (Remastered),Zoom - Remasterizado 2007,Soda Stereo,9,0,,214666
3QTxxZucih0hympCczXXuO,El Ultimo Concierto A (Remastered),Signos - Remasterizada 2007,Soda Stereo,10,0,,271400
3QTxxZucih0hympCczXXuO,El Ultimo Concierto A (Remastered),Ella Usó Mi Cabeza Como Un Revólver - Remasterizado 2007,Soda Stereo,11,0,,278666
3R06MVz2i8ynBUfar35Ixk,在動物園散步才是正經事,"Coka, I'm Fine",my little airport,1,0,,110329
3R06MVz2i8ynBUfar35Ixk,在動物園散步才是正經事,在動物園散步才是正經事,my little airport,2,0,,135093
3R06MVz2i8ynBUfar35Ixk,在動物園散步才是正經事,"Victor, Fly Me to Stafford",my little airport,3,0,,134414
3R06MVz2i8ynBUfar35Ixk,在動物園散步才是正經事,"Edward, Had You Ever Thought That the End of the World Would Come on 20.9.01?",my little airport,4,0,,141623
3R06MVz2i8ynBUfar35Ixk,在動物園散步才是正經事,"柯德莉,關於風景",my little airport,5,0,,98495
3R06MVz2i8ynBUfar35Ixk,在動物園散步才是正經事,My Little Banana,my little airport,6,0,,119837
3R06MVz2i8ynBUfar35Ixk,在動物園散步才是正經事,Josephine's Shop,my little airport,7,0,,166936
3R06MVz2i8ynBUfar35Ixk,在動物園散步才是正經事,"王菲,關於你的眉",my little airport,8,0,,145281
3R06MVz2i8ynBUfar35Ixk,在動物園散步才是正經事,"You Don't Wanna Be My Girlfriend, Phoebe",my little airport,9,0,,138045
3R06MVz2i8ynBUfar35Ixk,在動物園散步才是正經事,"Dee, It May All End Tomorrow",my little airport,10,0,,106280
3rHeq4F5wnaLBjNtuz7Yvh,Get Behind Me Satan,Blue Orchid,The White Stripes,1,0,,157560
3rHeq4F5wnaLBjNtuz7Yvh,Get Behind Me Satan,The Nurse,The White Stripes,2,0,,227373
3rHeq4F5wnaLBjNtuz7Yvh,Get Behind Me Satan,My Doorbell,The White Stripes,3,0,,241866
3rHeq4F5wnaLBjNtuz7Yvh,Get Behind Me Satan,Forever For Her (Is Over For Me),The White Stripes,4,0,,195466
3rHeq4F5wnaLBjNtuz7Yvh,Get Behind Me Satan,Little Ghost,The White Stripes,5,0,,138893
3rHeq4F5wnaLBjNtuz7Yvh,Get Behind Me Satan,The Denial Twist,The White Stripes,6,0,,155773
3rHeq4F5wnaLBjNtuz7Yvh,Get Behind Me Satan,White Moon,The White Stripes,7,0,,241426
3rHeq4F5wnaLBjNtuz7Yvh,Get Behind Me Satan,Instinct Blues,The White Stripes,8,0,,256373
3rHeq4F5wnaLBjNtuz7Yvh,Get Behind Me Satan,Passive Manipulation,The White Stripes,9,0,,35226
3rHeq4F5wnaLBjNtuz7Yvh,Get Behind Me Satan,"Take, Take, Take",The White Stripes,10,0,,262573
3rHeq4F5wnaLBjNtuz7Yvh,Get Behind Me Satan,As Ugly As I Seem,The White Stripes,11,0,,249960
3rHeq4F5wnaLBjNtuz7Yvh,Get Behind Me Satan,Red Rain,The White Stripes,12,0,,232733
3rHeq4F5wnaLBjNtuz7Yvh,Get Behind Me Satan,I'm Lonely (But I Ain't That Lonely Yet),The White Stripes,13,0,,259573
3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,Moscow Mule,Bad Bunny,1,0,,245939
3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,Después de la Playa,Bad Bunny,2,0,,230400
3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,Me Porto Bonito,Bad Bunny,3,0,,178567
3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,Tití Me Preguntó,Bad Bunny,4,0,,243716
3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,Un Ratito,Bad Bunny,5,0,,176936
3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,Yo No Soy Celoso,Bad Bunny,6,0,,230704
3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,Tarot,Bad Bunny,7,0,,237894
3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,Neverita,Bad Bunny,8,0,,173119
3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,La Corriente,Bad Bunny,9,0,,198367
3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,Efecto,Bad Bunny,10,0,,213061
3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,Party,Bad Bunny,11,0,,227628
3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,Aguacero,Bad Bunny,12,0,,210989
3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,Enséñame a Bailar,Bad Bunny,13,0,,176000
3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,Ojitos Lindos,Bad Bunny,14,0,,258298
3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,Dos Mil 16,Bad Bunny,15,0,,208615
3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,El Apagón,Bad Bunny,16,0,,201816
3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,Otro Atardecer,Bad Bunny,17,0,,244444
3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,Un Coco,Bad Bunny,18,0,,196412
3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,Andrea,Bad Bunny,19,0,,339611
3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,Me Fui de Vacaciones,Bad Bunny,20,0,,180929
3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,Un Verano Sin Ti,Bad Bunny,21,0,,148143
3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,Agosto,Bad Bunny,22,0,,139041
3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,Callaita,Bad Bunny,23,0,,250533
3TfLuGfGoYS978gsEsyTwZ,Girl/Boy EP,Girl Boy - NLS Mix,Aphex Twin,1,0,4.5,292200
3TfLuGfGoYS978gsEsyTwZ,Girl/Boy EP,Milk Man,Aphex Twin,2,0,4.5,248933
3TfLuGfGoYS978gsEsyTwZ,Girl/Boy EP,Inkey$,Aphex Twin,3,0,3.0,84373
3TfLuGfGoYS978gsEsyTwZ,Girl/Boy EP,Girl Boy - £18 Snarerush Mix,Aphex Twin,4,0,3.0,117560
3TfLuGfGoYS978gsEsyTwZ,Girl/Boy EP,Beetles,Aphex Twin,5,0,4.0,91106
3TfLuGfGoYS978gsEsyTwZ,Girl/Boy EP,Girl Boy - Redruth Mix,Aphex Twin,6,0,3.0,100866
3tQd5mwBtVyxCoEo4htGAV,Enter The Wu-Tang (36 Chambers) [Expanded Edition],"Bring Da Ruckus (feat. RZA, Ghostface Killah, Raekwon & Inspectah Deck)",Wu-Tang Clan,1,0,5.0,251466
3tQd5mwBtVyxCoEo4htGAV,Enter The Wu-Tang (36 Chambers) [Expanded Edition],"Shame On a Nigga (feat. Raekwon, Ol' Dirty Bastard & Method Man)",Wu-Tang Clan,2,0,5.0,177066
3tQd5mwBtVyxCoEo4htGAV,Enter The Wu-Tang (36 Chambers) [Expanded Edition],Clan In Da Front (feat. RZA & GZA),Wu-Tang Clan,3,0,4.5,273320
3tQd5mwBtVyxCoEo4htGAV,Enter The Wu-Tang (36 Chambers) [Expanded Edition],Wu-Tang: 7th Chamber,Wu-Tang Clan,4,0,4.5,366306
3tQd5mwBtVyxCoEo4htGAV,Enter The Wu-Tang (36 Chambers) [Expanded Edition],"Can It Be All So Simple / Intermission (feat. RZA, Raekwon & Ghostface Killah)",Wu-Tang Clan,5,0,3.0,413000
3tQd5mwBtVyxCoEo4htGAV,Enter The Wu-Tang (36 Chambers) [Expanded Edition],"Da Mystery of Chessboxin' (feat. Method Man, U-God, Inspectah Deck, Raekwon, Ol' Dirty Bastard, Ghostface Killah & Masta Killa)",Wu-Tang Clan,6,0,5.0,287840
3tQd5mwBtVyxCoEo4htGAV,Enter The Wu-Tang (36 Chambers) [Expanded Edition],"Wu-Tang Clan Ain't Nuthing ta F' Wit (feat. RZA, Inspectah Deck & Method Man)",Wu-Tang Clan,7,0,5.0,216133
3tQd5mwBtVyxCoEo4htGAV,Enter The Wu-Tang (36 Chambers) [Expanded Edition],"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk)",Wu-Tang Clan,8,0,5.0,252186
3tQd5mwBtVyxCoEo4htGAV,Enter The Wu-Tang (36 Chambers) [Expanded Edition],"Method Man (feat. Method Man, Raekwon, GZA, RZA & Ghostface Killah)",Wu-Tang Clan,9,0,5.0,350560
3tQd5mwBtVyxCoEo4htGAV,Enter The Wu-Tang (36 Chambers) [Expanded Edition],"Protect Ya Neck (feat. RZA, Method Man, Inspectah Deck, Raekwon, U-God, Ol' Dirty Bastard, Ghostface Killah & GZA)",Wu-Tang Clan,10,1,5.0,291066
3tQd5mwBtVyxCoEo4htGAV,Enter The Wu-Tang (36 Chambers) [Expanded Edition],"Tearz (feat. RZA, Ghostface Killah, Raekwon & Inspectah Deck)",Wu-Tang Clan,11,0,3.0,257746
3tQd5mwBtVyxCoEo4htGAV,Enter The Wu-Tang (36 Chambers) [Expanded Edition],"Wu-Tang: 7th Chamber - Part II (feat. GZA, Raekwon, Method Man, Inspectah Deck, Ghostface Killah, RZA & Ol' Dirty Bastard) - Conclusion",Wu-Tang Clan,12,0,4.5,370733
3tQd5mwBtVyxCoEo4htGAV,Enter The Wu-Tang (36 Chambers) [Expanded Edition],"Protect Ya Neck (feat. RZA, Method Man, Inspectah Deck, Raekwon, U-God, Ol' Dirty Bastard, Ghostface Killah & GZA) - Shao Lin Version",Wu-Tang Clan,13,0,5.0,278853
3tQd5mwBtVyxCoEo4htGAV,Enter The Wu-Tang (36 Chambers) [Expanded Edition],Method Man (feat. Method Man) - Home Grown Version,Wu-Tang Clan,14,0,4.0,310466
3tQd5mwBtVyxCoEo4htGAV,Enter The Wu-Tang (36 Chambers) [Expanded Edition],"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk) - A Cappella",Wu-Tang Clan,15,0,2.5,158426
3tshnNFNhHrO6NUQ0BHw42,Dig Me Out (Remastered),Dig Me Out,Sleater-Kinney,1,0,4.5,160919
3tshnNFNhHrO6NUQ0BHw42,Dig Me Out (Remastered),One More Hour,Sleater-Kinney,2,1,5.0,199693
3tshnNFNhHrO6NUQ0BHw42,Dig Me Out (Remastered),Turn It On,Sleater-Kinney,3,0,4.0,167960
3tshnNFNhHrO6NUQ0BHw42,Dig Me Out (Remastered),The Drama You've Been Craving,Sleater-Kinney,4,0,3.5,128120
3tshnNFNhHrO6NUQ0BHw42,Dig Me Out (Remastered),Heart Factory,Sleater-Kinney,5,0,4.5,234786
3tshnNFNhHrO6NUQ0BHw42,Dig Me Out (Remastered),Words and Guitar,Sleater-Kinney,6,0,4.5,141386
3tshnNFNhHrO6NUQ0BHw42,Dig Me Out (Remastered),It's Enough,Sleater-Kinney,7,0,3.0,106600
3tshnNFNhHrO6NUQ0BHw42,Dig Me Out (Remastered),Little Babies,Sleater-Kinney,8,0,4.5,143026
3tshnNFNhHrO6NUQ0BHw42,Dig Me Out (Remastered),Not What You Want,Sleater-Kinney,9,0,3.5,197346
3tshnNFNhHrO6NUQ0BHw42,Dig Me Out (Remastered),Buy Her Candy,Sleater-Kinney,10,0,3.0,122893
3tshnNFNhHrO6NUQ0BHw42,Dig Me Out (Remastered),Things You Say,Sleater-Kinney,11,0,4.5,176906
3tshnNFNhHrO6NUQ0BHw42,Dig Me Out (Remastered),Dance Song '97,Sleater-Kinney,12,0,3.0,169893
3tshnNFNhHrO6NUQ0BHw42,Dig Me Out (Remastered),Jenny,Sleater-Kinney,13,0,5.0,245120
3UoOO8m0oxxvUHXUKf3qcZ,Riot!,"For a Pessimist, I'm Pretty Optimistic",Paramore,1,0,,228293
